CREATEDAT,ID,SKIPID
2021-04-08 05:41:47.000,36958,553255
2021-03-28 21:07:40.000,35581,593285
2021-05-25 17:13:23.000,43699,735341
2021-03-18 16:29:43.000,34067,544536
2021-04-25 19:21:59.000,39343,623460
2021-03-26 15:01:05.000,35309,592207
2021-03-25 12:50:35.000,35125,579201
2021-04-20 16:54:42.000,38585,618196
2021-04-15 17:27:34.000,37968,642451
2021-05-26 18:24:43.000,43903,758859
2021-03-18 02:58:35.000,34008,570501
2021-09-02 12:33:44.000,61382,929508
2021-07-02 11:47:57.000,49283,833474
2021-04-15 22:52:02.000,38036,643238
2021-04-05 16:00:39.000,36575,606061
2021-04-14 22:38:31.000,37834,626481
2021-05-07 20:01:21.000,41018,700985
2021-05-19 18:53:19.000,42769,738430
2021-04-02 13:24:34.000,36205,600841
2021-08-06 22:18:21.000,55677,979023
2021-05-27 22:15:42.000,44136,723211
2021-05-22 22:33:39.000,43308,740018
2021-06-20 03:08:10.000,47420,723245
2021-04-14 02:13:18.000,37731,608911
2021-08-16 17:41:33.000,57840,968070
2021-04-15 05:14:45.000,37909,620781
2021-04-30 04:11:21.000,40002,651041
2021-05-06 01:47:50.000,40782,633737
2021-04-23 18:35:35.000,39088,663173
2021-03-17 19:57:26.000,33949,569492
2021-06-18 05:56:04.000,47187,806116
2021-03-11 20:57:13.000,32948,549843
2021-03-21 02:24:04.000,34499,573455
2021-07-21 16:57:42.000,52249,937634
2021-07-01 14:48:31.000,49122,871438
2021-04-20 16:53:34.000,38584,612573
2021-07-05 13:37:20.000,49648,883210
2021-03-28 15:38:51.000,35551,595917
2021-03-30 14:52:33.000,35795,590970
2021-06-10 03:04:04.000,46022,788156
2021-05-15 15:32:05.000,42166,707745
2021-05-05 21:13:14.000,40728,666519
2021-05-18 09:16:14.000,42511,685143
2021-05-14 15:05:51.000,42026,700893
2021-04-28 20:28:42.000,39768,605159
2021-03-06 17:40:15.000,32035,512027
2021-03-26 17:40:21.000,35336,570635
2021-04-28 03:03:55.000,39706,675205
2021-04-14 10:52:35.000,37755,630373
2021-03-24 17:14:16.000,34981,581666
2021-04-13 19:43:10.000,37673,585774
2021-04-24 11:13:35.000,39164,627486
2021-04-22 16:53:22.000,38902,627073
2021-06-11 12:34:01.000,46238,769333
2021-04-12 16:30:40.000,37492,628194
2021-08-21 20:08:05.000,59100,986751
2021-06-13 14:07:15.000,46452,769808
2021-03-17 02:59:40.000,33872,532002
2021-06-21 23:23:43.000,47656,814724
2021-04-15 16:03:24.000,37958,642095
2021-07-14 21:41:56.000,51176,859876
2021-03-08 16:39:14.000,32328,535175
2021-05-04 23:34:26.000,40619,693456
2021-04-11 22:05:29.000,37419,597994
2021-04-06 23:06:36.000,36797,578971
2021-04-13 11:37:40.000,37606,633745
2021-03-16 00:20:27.000,33598,538562
2021-05-20 05:00:43.000,42903,739657
2021-07-09 00:35:15.000,50268,883598
2021-03-14 16:53:22.000,33388,551458
2021-03-28 20:06:02.000,35577,532022
2021-04-22 03:45:18.000,38845,597564
2021-06-03 23:35:50.000,45168,753630
2021-06-17 16:16:11.000,47065,815153
2021-04-21 22:52:39.000,38800,623645
2021-04-28 18:25:25.000,39759,650703
2021-06-15 02:19:10.000,46666,809800
2021-07-02 00:47:06.000,49232,838813
2021-04-14 05:29:07.000,37749,611818
2021-03-28 08:05:07.000,35517,561767
2021-03-14 05:51:40.000,33338,557452
2021-05-19 22:14:21.000,42804,739047
2021-05-19 13:35:50.000,42714,729392
2021-04-17 04:15:58.000,38188,625140
2021-06-20 02:26:00.000,47413,815063
2021-04-27 02:23:31.000,39550,671271
2021-05-28 01:12:13.000,44180,763331
2021-06-28 16:14:13.000,48658,861753
2021-03-28 21:25:28.000,35582,569293
2021-06-12 17:33:51.000,46376,811733
2021-05-01 22:50:31.000,40195,640128
2021-05-11 08:26:46.000,41421,712999
2021-04-11 16:56:21.000,37385,585836
2021-05-29 05:43:53.000,44332,729929
2021-07-14 03:39:14.000,51074,761376
2021-07-03 18:36:30.000,49490,867885
2021-05-17 03:58:56.000,42352,687033
2021-04-23 18:24:51.000,39085,551561
2021-05-15 16:09:58.000,42171,707438
2021-08-07 20:22:09.000,55860,980428
2021-06-13 12:18:57.000,46443,792130
2021-07-09 20:16:54.000,50409,862283
2021-08-11 13:13:02.000,56696,985563
2021-04-11 13:12:27.000,37361,629045
2021-04-10 03:05:45.000,37241,624029
2021-04-15 23:33:34.000,38043,615446
2021-04-22 22:03:27.000,38949,652098
2021-07-20 23:20:02.000,52145,938943
2021-03-31 19:10:52.000,35958,585069
2021-04-07 17:10:15.000,36891,579040
2021-06-07 19:44:01.000,45610,752484
2021-04-13 00:22:02.000,37567,632853
2021-03-19 15:31:21.000,34217,575743
2021-06-04 00:13:03.000,45177,781095
2021-03-26 01:13:54.000,35246,584864
2021-05-12 01:09:55.000,41614,695597
2021-04-14 23:09:11.000,37851,639347
2021-08-02 11:22:40.000,54451,936557
2021-05-06 14:58:14.000,40827,665052
2021-03-29 00:16:41.000,35603,596858
2021-05-19 18:58:40.000,42772,738432
2021-06-21 14:57:53.000,47562,827757
2021-03-31 06:33:38.000,35906,602886
2021-03-16 19:54:07.000,33781,563197
2021-07-18 04:48:31.000,51716,914835
2021-08-09 21:58:04.000,56304,917212
2021-04-04 13:20:54.000,36463,611562
2021-07-23 13:50:55.000,52603,913368
2021-08-04 11:33:44.000,54943,961842
2021-08-12 14:54:43.000,56991,961808
2021-03-24 21:30:53.000,35022,586109
2021-05-14 11:37:40.000,41988,670804
2021-06-24 20:33:14.000,48178,816128
2021-03-25 14:27:41.000,35138,569427
2021-03-17 19:57:26.000,33950,569491
2021-04-17 18:27:55.000,38239,633856
2021-04-02 13:17:41.000,36202,607148
2021-03-13 17:20:46.000,33256,548572
2021-07-02 18:05:54.000,49340,875068
2021-04-06 19:48:19.000,36776,597455
2021-03-14 00:54:19.000,33299,549472
2021-08-06 01:59:04.000,55439,948074
2021-07-24 16:19:39.000,52780,934919
2021-03-31 16:16:28.000,35932,592705
2021-03-16 16:55:16.000,33722,564962
2021-04-14 23:02:47.000,37848,610456
2021-03-21 16:36:08.000,34542,554289
2021-06-10 13:46:05.000,46058,803004
2021-07-12 03:28:57.000,50705,872566
2021-04-15 02:21:56.000,37902,624385
2021-05-30 13:21:18.000,44487,769336
2021-06-24 23:40:16.000,48226,795186
2021-04-14 22:47:59.000,37842,637479
2021-03-27 19:47:56.000,35470,594446
2021-04-22 22:22:33.000,38956,657035
2021-05-19 01:41:55.000,42657,699525
2021-03-12 16:36:47.000,33103,553146
2021-04-28 17:34:52.000,39751,669688
2021-03-30 14:42:42.000,35788,582846
2021-07-05 20:35:50.000,49678,874302
2021-04-30 04:13:12.000,40003,675206
2021-05-23 01:35:22.000,43323,748239
2021-03-19 16:33:56.000,34221,575447
2021-05-20 05:03:21.000,42906,739833
2021-04-14 15:01:16.000,37766,621394
2021-03-25 01:56:02.000,35088,579353
2021-05-05 21:09:24.000,40727,672880
2021-05-25 19:25:57.000,43714,708996
2021-05-06 18:50:18.000,40858,656160
2021-06-24 15:41:41.000,48122,800282
2021-03-25 02:49:52.000,35101,588282
2021-03-30 15:46:32.000,35803,588218
2021-03-22 16:06:14.000,34670,577691
2021-04-07 10:12:00.000,36860,609635
2021-04-12 12:15:06.000,37462,603768
2021-04-14 23:12:07.000,37853,635865
2021-04-05 17:45:00.000,36589,614304
2021-06-21 18:50:29.000,47607,832228
2021-03-31 10:30:14.000,35908,570371
2021-04-16 13:26:07.000,38095,643928
2021-07-19 22:58:43.000,51946,873416
2021-04-17 04:25:04.000,38189,646219
2021-05-04 23:09:00.000,40613,693409
2021-08-03 19:45:07.000,54776,989131
2021-08-08 21:30:25.000,56065,896990
2021-03-11 22:04:43.000,32967,543316
2021-07-02 15:36:00.000,49320,873395
2021-05-09 19:11:52.000,41247,672401
2021-06-18 20:24:56.000,47260,813676
2021-03-21 13:11:06.000,34518,579930
2021-03-11 21:26:14.000,32952,550187
2021-04-24 21:26:23.000,39223,660971
2021-03-25 16:33:53.000,35161,589788
2021-04-21 22:24:07.000,38795,657535
2021-03-29 21:10:36.000,35698,598105
2021-04-21 15:07:37.000,38727,631761
2021-03-23 18:11:16.000,34856,579513
2021-04-01 23:43:05.000,36147,607085
2021-05-08 20:58:43.000,41153,682697
2021-06-28 03:57:24.000,48608,820476
2021-04-14 15:09:34.000,37767,638207
2021-04-09 00:24:04.000,37087,624698
2021-04-26 18:56:08.000,39479,643411
2021-07-13 15:45:35.000,50942,838737
2021-04-19 16:35:35.000,38460,610405
2021-04-22 22:12:16.000,38951,615821
2021-05-11 13:11:04.000,41439,713240
2021-03-23 13:20:19.000,34789,584302
2021-05-02 21:14:50.000,40273,686601
2021-04-11 20:10:45.000,37409,611011
2021-06-18 21:41:56.000,47263,832411
2021-06-08 20:10:04.000,45788,779357
2021-04-13 21:04:05.000,37687,632349
2021-05-11 20:09:35.000,41550,706936
2021-04-22 14:43:27.000,38871,658260
2021-06-02 16:15:23.000,44923,767581
2021-05-04 18:22:04.000,40571,688683
2021-04-08 00:51:12.000,36926,612600
2021-04-28 01:16:02.000,39695,646381
2021-03-15 10:48:47.000,33497,528296
2021-04-01 02:06:15.000,36011,604230
2021-06-27 21:34:33.000,48573,843271
2021-03-25 22:39:57.000,35217,558427
2021-03-15 01:54:48.000,33475,559825
2021-04-15 16:48:38.000,37964,629640
2021-08-09 15:41:50.000,56219,926485
2021-05-18 23:32:27.000,42638,736761
2021-04-05 20:24:17.000,36613,590150
2021-03-10 04:15:58.000,32641,530403
2021-07-08 18:02:14.000,50182,895669
2021-05-14 22:45:21.000,42090,690650
2021-05-17 03:37:18.000,42349,686821
2021-03-10 21:14:38.000,32731,537604
2021-04-05 23:50:44.000,36647,609987
2021-03-08 01:30:55.000,32269,533389
2021-04-10 04:05:36.000,37252,596577
2021-06-06 14:44:11.000,45455,790225
2021-04-26 23:41:51.000,39518,671451
2021-04-01 10:46:56.000,36032,599890
2021-04-06 22:27:10.000,36786,589790
2021-04-21 01:14:38.000,38679,628754
2021-04-10 18:22:55.000,37303,626704
2021-04-02 21:21:56.000,36290,609226
2021-06-25 14:16:19.000,48284,853304
2021-03-22 15:02:36.000,34655,580043
2021-04-26 15:52:41.000,39452,670479
2021-05-10 16:41:02.000,41336,627250
2021-03-13 21:17:38.000,33282,546929
2021-03-19 01:41:16.000,34157,535108
2021-03-15 00:27:54.000,33442,550232
2021-03-31 02:50:46.000,35894,569971
2021-05-06 21:58:46.000,40887,694032
2021-04-16 13:16:48.000,38094,579100
2021-04-01 03:12:57.000,36018,604270
2021-04-10 16:21:16.000,37289,618873
2021-05-11 20:11:28.000,41552,715513
2021-04-08 22:53:28.000,37072,607057
2021-05-30 19:46:58.000,44540,770681
2021-03-19 19:07:00.000,34292,541544
2021-03-16 22:03:55.000,33807,530044
2021-05-03 13:21:41.000,40349,687974
2021-06-18 07:35:47.000,47192,813651
2021-04-13 07:29:10.000,37600,633219
2021-04-15 16:47:21.000,37963,614974
2021-08-02 15:46:58.000,54481,831867
2021-04-12 14:25:23.000,37471,605267
2021-06-02 06:13:16.000,44880,728696
2021-07-09 08:17:26.000,50322,854922
2021-05-08 00:18:28.000,41055,674921
2021-07-29 22:49:17.000,53801,915045
2021-05-04 16:17:43.000,40538,687742
2021-06-27 17:43:54.000,48539,831383
2021-05-05 18:35:12.000,40705,651110
2021-06-13 01:52:45.000,46418,749146
2021-06-09 13:25:54.000,45892,800225
2021-05-18 08:54:04.000,42509,733762
2021-05-02 02:45:45.000,40213,685094
2021-04-21 19:05:23.000,38758,657115
2021-05-05 00:32:52.000,40630,691059
2021-04-21 19:04:26.000,38756,651256
2021-07-16 01:12:03.000,51422,897016
2021-05-21 23:16:50.000,43206,718215
2021-05-12 02:05:12.000,41626,708161
2021-07-21 15:33:51.000,52240,938723
2021-03-26 14:51:16.000,35306,589932
2021-03-23 12:18:48.000,34781,564472
2021-04-02 19:02:04.000,36269,606717
2021-05-03 15:51:01.000,40365,657026
2021-06-21 23:30:00.000,47657,814725
2021-03-02 05:26:57.000,31288,512026
2021-05-17 15:06:34.000,42380,670485
2021-04-16 22:36:06.000,38163,630304
2021-07-06 18:31:03.000,49827,836555
2021-04-15 16:48:51.000,37965,598759
2021-04-27 18:45:02.000,39629,635282
2021-04-22 00:01:53.000,38815,645532
2021-05-25 18:32:55.000,43708,750162
2021-06-17 15:15:58.000,47052,823596
2021-04-26 20:29:44.000,39489,660765
2021-07-05 18:37:15.000,49669,817616
2021-03-22 01:42:02.000,34617,544538
2021-03-23 03:34:35.000,34760,570225
2021-03-19 18:58:35.000,34287,537410
2021-03-26 03:05:38.000,35260,583543
2021-05-11 16:18:32.000,41475,679309
2021-03-28 21:42:14.000,35584,574271
2021-04-01 10:59:41.000,36034,596691
2021-04-26 18:46:56.000,39477,636928
2021-07-06 13:24:40.000,49740,840260
2021-08-02 20:22:24.000,54536,880719
2021-05-21 04:28:39.000,43092,645138
2021-07-24 13:33:51.000,52753,934280
2021-04-02 18:45:14.000,36267,602827
2021-04-06 20:45:08.000,36777,586517
2021-06-07 21:03:12.000,45620,772185
2021-06-23 21:57:54.000,48004,847835
2021-03-18 20:39:29.000,34098,568302
2021-06-08 13:59:18.000,45716,757395
2021-05-18 15:58:06.000,42552,734987
2021-03-18 05:37:15.000,34021,537483
2021-04-21 21:58:07.000,38788,655908
2021-03-25 02:24:25.000,35097,559841
2021-08-04 12:56:05.000,54955,948922
2021-03-19 19:10:26.000,34295,576779
2021-06-15 20:32:59.000,46804,822181
2021-03-10 03:18:17.000,32631,528502
2021-03-10 00:23:09.000,32597,543294
2021-04-05 15:31:26.000,36569,573517
2021-04-24 05:31:53.000,39157,610513
2021-05-07 11:36:40.000,40944,672088
2021-03-02 00:52:20.000,31250,508640
2021-04-12 22:57:12.000,37553,623555
2021-06-15 19:08:28.000,46795,773203
2021-06-23 21:34:08.000,47998,793338
2021-04-02 16:13:47.000,36237,597597
2021-03-25 20:56:13.000,35205,588257
2021-04-01 22:41:37.000,36138,599554
2021-04-21 18:45:38.000,38752,646020
2021-04-26 14:20:29.000,39437,664530
2021-04-16 20:22:50.000,38149,606191
2021-07-21 23:10:12.000,52315,911552
2021-03-16 16:51:24.000,33720,564961
2021-07-16 20:55:20.000,51541,920412
2021-03-25 00:44:01.000,35064,580904
2021-04-02 14:42:36.000,36222,599175
2021-03-18 22:34:03.000,34113,550628
2021-05-05 13:10:26.000,40667,694296
2021-04-02 01:13:25.000,36162,607211
2021-04-25 19:39:47.000,39345,668287
2021-04-08 20:24:56.000,37055,601911
2021-04-07 13:44:21.000,36869,618451
2021-03-30 02:12:36.000,35734,583162
2021-05-13 00:47:30.000,41761,668773
2021-05-21 14:52:53.000,43128,744438
2021-05-09 23:50:27.000,41278,709460
2021-06-01 16:00:16.000,44744,775743
2021-03-28 17:19:38.000,35564,596022
2021-04-12 18:07:07.000,37508,613996
2021-04-01 16:19:47.000,36087,590481
2021-04-10 13:55:58.000,37275,627821
2021-08-05 14:38:10.000,55233,939014
2021-07-19 19:39:48.000,51926,903743
2021-06-02 06:14:42.000,44881,749831
2021-07-19 02:25:09.000,51835,930184
2021-03-16 06:28:07.000,33624,551335
2021-03-05 19:19:50.000,31895,524045
2021-04-10 16:58:58.000,37290,627522
2021-04-17 05:24:28.000,38193,646419
2021-06-13 21:22:56.000,46520,814494
2021-08-05 23:04:45.000,55381,956310
2021-08-16 18:43:03.000,57856,945711
2021-04-16 20:26:36.000,38150,645635
2021-03-12 19:06:39.000,33141,535183
2021-04-30 13:49:46.000,40028,680947
2021-07-27 02:15:04.000,53152,957614
2021-03-31 15:50:16.000,35930,601592
2021-04-08 16:26:48.000,37012,613019
2021-04-25 23:38:35.000,39387,639952
2021-08-04 17:35:09.000,55016,927025
2021-05-06 17:33:48.000,40846,695202
2021-06-21 16:54:57.000,47587,781114
2021-05-13 20:24:56.000,41901,720983
2021-04-05 16:53:45.000,36583,601417
2021-08-16 23:51:29.000,57932,987444
2021-07-06 19:51:06.000,49848,888613
2021-07-31 02:15:27.000,54084,936971
2021-06-15 22:10:09.000,46821,793056
2021-07-02 15:11:30.000,49313,876165
2021-04-02 21:59:52.000,36298,581960
2021-04-19 12:44:43.000,38444,650445
2021-04-11 22:55:30.000,37425,613355
2021-06-18 08:30:41.000,47193,817811
2021-06-27 14:01:19.000,48508,858511
2021-03-14 20:37:25.000,33417,552069
2021-06-07 02:38:15.000,45533,782631
2021-08-04 04:20:48.000,54932,983186
2021-04-16 22:47:49.000,38166,630305
2021-09-02 21:17:28.000,61479,1108922
2021-09-07 21:57:09.000,62304,1108510
2021-09-10 03:46:49.000,62753,1110467
2021-10-03 15:15:07.000,66857,1109498
2021-08-29 13:48:16.000,60618,1109802
2021-09-15 01:36:30.000,63559,1110808
2021-09-10 17:02:50.000,62814,1111937
2021-08-31 23:35:02.000,61114,1112584
2021-08-30 14:41:36.000,60778,1113779
2021-08-30 14:20:49.000,60774,1113924
2021-08-31 23:34:37.000,61113,1112585
2021-09-03 20:29:50.000,61682,1115927
2021-09-18 21:30:57.000,64210,1114875
2021-09-07 13:37:31.000,62161,1118082
2021-09-03 18:05:23.000,61637,1115893
2021-09-15 23:15:42.000,63760,1119183
2021-08-31 00:28:08.000,60882,1115931
2021-09-07 15:03:34.000,62187,1115105
2021-09-01 00:12:51.000,61124,1121759
2021-09-09 07:24:03.000,62566,1122415
2021-09-01 03:28:32.000,61167,1122311
2021-09-05 04:45:25.000,61861,1122419
2021-09-07 19:26:47.000,62247,1122312
2021-09-09 15:52:07.000,62612,1120628
2021-09-03 00:35:37.000,61506,1121868
2021-09-01 00:35:33.000,61133,1121760
2021-09-08 00:51:45.000,62343,1121929
2021-09-01 15:24:21.000,61226,1123316
2021-09-05 04:37:56.000,61860,1122443
2021-09-09 16:10:44.000,62618,1122887
2021-09-12 06:50:14.000,63033,1122425
2021-09-17 07:09:55.000,64002,1122433
2021-09-06 05:33:47.000,61984,1122418
2021-09-03 01:22:38.000,61512,1124593
2021-09-01 22:38:12.000,61304,1125782
2021-09-09 20:27:41.000,62671,1123237
2021-10-08 01:37:20.000,67856,1126366
2021-09-09 03:15:49.000,62543,1125585
2021-09-01 19:04:25.000,61265,1124902
2021-09-08 23:45:26.000,62509,1125584
2021-09-17 22:35:22.000,64063,1128323
2021-09-03 17:38:43.000,61628,1130788
2021-09-12 15:26:48.000,63053,1131138
2021-09-14 13:40:15.000,63352,1131104
2021-09-08 10:30:57.000,62397,1131137
2021-09-05 21:28:30.000,61940,1128651
2021-09-02 22:19:05.000,61489,1130884
2021-09-07 00:38:45.000,62101,1131289
2021-09-29 23:25:39.000,66349,1131364
2021-09-12 07:05:48.000,63035,1129380
2021-09-02 18:46:27.000,61456,1129437
2021-09-05 10:29:09.000,61872,1131838
2021-09-03 18:28:05.000,61646,1134833
2021-09-17 01:47:15.000,63972,1133136
2021-10-07 14:19:46.000,67742,1131179
2021-09-03 18:02:53.000,61636,1134620
2021-09-03 16:00:59.000,61592,1133132
2021-09-09 23:17:15.000,62706,1132118
2021-09-07 05:11:51.000,62130,1132311
2021-09-04 03:43:31.000,61731,1132490
2021-09-15 02:55:53.000,63573,1134161
2021-09-08 13:34:45.000,62408,1137446
2021-09-07 23:50:36.000,62328,1138499
2021-09-10 20:49:36.000,62851,1137263
2021-09-14 15:58:43.000,63393,1136785
2021-09-10 15:31:39.000,62794,1136883
2021-09-08 10:49:10.000,62399,1137442
2021-09-17 07:27:21.000,64003,1137250
2021-09-14 20:45:05.000,63463,1136879
2021-09-10 20:49:32.000,62850,1137262
2021-09-04 07:07:08.000,61746,1136880
2021-09-19 00:15:12.000,64234,1142371
2021-09-14 17:18:23.000,63411,1146969
2021-09-14 14:30:51.000,63369,1146805
2021-09-21 15:19:59.000,64603,1146801
2021-09-07 22:51:29.000,62317,1146974
2021-09-14 17:58:50.000,63422,1149618
2021-09-21 19:21:28.000,64679,1153657
2021-09-08 23:28:25.000,62504,1154201
2021-09-09 18:40:22.000,62648,1157612
2021-09-21 13:52:48.000,64581,1159721
2021-09-14 01:29:15.000,63300,1162969
2021-09-07 18:33:26.000,62225,1148545
2021-09-12 19:10:01.000,63079,1153656
2021-09-15 01:39:08.000,63562,1154929
2021-09-20 19:50:52.000,64452,1156459
2021-09-19 20:21:48.000,64335,1161678
2021-09-16 14:46:36.000,63877,1164389
2021-09-16 10:04:07.000,63842,1164387
2021-09-16 10:03:35.000,63841,1164386
2021-09-13 15:35:10.000,63201,1164581
2021-09-07 18:30:29.000,62224,1148536
2021-09-24 16:41:59.000,65302,1146075
2021-09-21 16:37:19.000,64631,1147205
2021-09-18 04:27:18.000,64104,1146897
2021-09-07 14:04:23.000,62171,1146773
2021-09-07 18:27:05.000,62222,1148480
2021-09-08 15:43:21.000,62422,1151766
2021-09-09 15:37:52.000,62606,1156374
2021-09-16 00:52:35.000,63776,1150236
2021-09-07 20:21:18.000,62264,1149359
2021-09-08 16:59:31.000,62440,1152486
2021-09-14 01:21:37.000,63297,1162968
2021-09-21 23:44:52.000,64763,1139578
2021-09-21 01:14:37.000,64522,1141563
2021-09-21 03:21:45.000,64548,1142548
2021-09-15 13:54:24.000,63628,1146032
2021-09-24 14:16:39.000,65283,1146071
2021-09-07 21:49:46.000,62302,1149813
2021-09-07 20:26:07.000,62268,1148551
2021-09-21 02:17:00.000,64537,1151756
2021-09-21 02:12:11.000,64533,1159294
2021-09-11 12:20:57.000,62919,1161027
2021-09-16 14:52:42.000,63880,1161676
2021-09-11 06:18:49.000,62902,1164209
2021-09-07 06:32:11.000,62138,1141049
2021-09-06 06:50:14.000,61991,1141868
2021-09-12 21:22:55.000,63091,1142547
2021-09-07 21:02:15.000,62284,1149630
2021-09-13 00:38:35.000,63133,1139575
2021-09-20 15:28:07.000,64416,1141326
2021-09-15 22:23:53.000,63749,1142101
2021-09-13 16:20:51.000,63208,1145500
2021-10-06 00:44:28.000,67375,1146076
2021-09-10 01:03:47.000,62726,1160240
2021-11-28 17:36:54.000,77730,1496676
2021-12-11 22:28:02.000,80253,1497689
2021-12-09 17:04:35.000,79932,1510480
2021-12-13 17:10:08.000,80444,1536833
2021-12-07 15:58:41.000,79400,1538766
2021-12-08 16:12:50.000,79686,1545547
2021-12-12 20:43:25.000,80339,1497856
2021-12-07 15:39:53.000,79394,1511240
2021-12-03 00:53:43.000,78688,1522867
2021-12-04 15:25:45.000,78895,1523201
2021-12-17 14:48:53.000,81168,1528047
2021-12-21 22:04:55.000,81728,1532571
2021-12-08 18:18:01.000,79739,1547818
2022-01-13 08:57:12.000,86102,1549928
2022-01-13 09:00:11.000,86103,1549933
2021-11-28 20:02:22.000,77750,1497043
2021-11-30 16:07:16.000,78091,1506778
2021-12-07 16:56:34.000,79443,1512179
2021-12-08 19:08:54.000,79754,1513203
2021-12-07 19:23:50.000,79499,1520302
2021-12-16 05:42:12.000,80989,1536940
2021-11-29 04:22:02.000,77822,1498433
2021-11-30 18:52:20.000,78144,1509418
2021-12-01 03:14:18.000,78302,1511866
2021-12-01 03:14:03.000,78300,1511862
2021-12-02 01:15:47.000,78491,1514215
2021-12-09 16:01:52.000,79906,1516665
2021-12-03 03:35:28.000,78721,1521620
2021-12-05 04:39:12.000,79017,1527369
2021-12-13 01:28:59.000,80379,1536252
2021-12-11 19:30:33.000,80233,1541601
2021-11-29 22:08:09.000,77908,1497595
2021-11-29 12:16:42.000,77835,1499268
2021-12-14 16:01:59.000,80603,1506174
2021-12-01 23:22:51.000,78466,1517512
2021-12-13 18:47:08.000,80457,1526469
2021-12-06 15:10:05.000,79205,1533693
2021-12-14 18:51:54.000,80694,1536832
2021-12-07 15:34:19.000,79389,1537739
2021-12-08 17:05:32.000,79706,1545026
2021-12-14 23:55:18.000,80757,1552546
2021-12-12 04:15:00.000,80278,1494970
2021-12-06 15:04:59.000,79202,1497322
2021-11-29 00:50:30.000,77783,1497850
2021-12-03 02:28:50.000,78703,1499022
2021-12-10 05:09:23.000,80070,1506169
2021-12-14 13:39:09.000,80571,1509419
2021-11-30 19:11:46.000,78149,1509656
2021-12-02 17:57:44.000,78627,1521016
2021-12-04 16:06:31.000,78901,1527367
2021-12-07 19:11:32.000,79497,1541218
2021-12-21 19:16:04.000,81700,1551512
2021-12-03 20:18:52.000,78802,1497714
2021-11-29 15:30:18.000,77845,1499848
2021-11-29 20:25:27.000,77889,1501603
2021-12-01 08:56:51.000,78329,1503943
2021-12-01 03:14:17.000,78301,1511865
2021-12-08 17:06:15.000,79707,1524657
2021-12-16 03:42:06.000,80975,1528794
2021-12-12 13:33:14.000,80296,1533798
2021-12-06 22:08:50.000,79272,1535450
2021-12-07 17:29:06.000,79454,1540814
2021-12-01 17:15:54.000,78374,1497712
2021-12-07 03:36:30.000,79338,1503156
2021-12-06 08:29:52.000,79185,1508569
2021-12-01 06:07:29.000,78320,1512111
2021-12-01 23:23:12.000,78467,1517515
2021-12-13 18:05:22.000,80450,1524130
2021-12-12 12:40:05.000,80294,1528420
2021-12-13 19:09:20.000,80461,1530789
2021-12-19 04:15:54.000,81367,1530676
2021-12-07 21:06:33.000,79525,1542687
2021-12-10 00:49:24.000,80026,1551371
2021-08-22 22:57:28.000,59287,1049837
2021-08-19 16:17:38.000,58620,1049836
2021-08-19 17:58:16.000,58642,1049939
2021-08-28 22:52:51.000,60547,1049838
2021-08-18 16:34:07.000,58360,1050070
2021-08-26 23:10:01.000,60194,1051121
2021-09-01 00:39:10.000,61134,1049941
2021-08-17 16:32:50.000,58034,1051834
2021-08-26 14:30:04.000,60061,1049940
2021-08-17 18:13:58.000,58085,1051804
2021-08-16 18:22:40.000,57849,1054660
2021-08-17 18:12:35.000,58084,1051805
2021-08-24 22:07:31.000,59718,1055496
2021-08-17 00:59:31.000,57945,1056122
2021-08-17 17:10:27.000,58055,1059746
2021-09-01 18:43:34.000,61260,1058428
2021-09-21 18:31:56.000,64659,1059354
2021-09-14 20:14:47.000,63453,1058835
2021-08-18 23:51:28.000,58462,1058146
2021-09-07 19:11:21.000,62237,1058828
2021-08-17 20:26:42.000,58129,1061416
2021-08-26 18:25:17.000,60114,1060181
2021-08-19 14:47:01.000,58601,1058175
2021-09-15 13:04:08.000,63621,1059340
2021-08-30 23:53:20.000,60874,1065203
2021-08-22 23:33:31.000,59294,1063852
2021-08-30 00:34:02.000,60715,1063251
2021-08-23 01:06:44.000,59316,1061195
2021-08-25 13:09:31.000,59836,1064350
2021-08-22 23:33:19.000,59293,1063715
2021-08-28 02:13:57.000,60409,1070566
2021-08-18 18:48:17.000,58399,1066128
2021-08-25 12:08:15.000,59833,1070028
2021-08-19 14:32:34.000,58598,1066858
2021-08-31 19:41:18.000,61043,1069366
2021-08-20 14:26:26.000,58850,1069866
2021-08-25 21:39:00.000,59930,1069189
2021-08-26 14:31:13.000,60062,1069963
2021-08-20 01:48:32.000,58763,1072266
2021-08-29 00:29:59.000,60558,1073192
2021-08-26 17:29:03.000,60094,1069845
2021-08-28 22:31:46.000,60546,1071325
2021-08-23 12:53:40.000,59357,1074357
2021-08-25 14:36:13.000,59850,1075292
2021-08-21 19:52:39.000,59097,1077482
2021-08-20 16:40:27.000,58893,1076320
2021-08-20 15:33:30.000,58868,1075869
2021-08-23 05:32:30.000,59340,1075170
2021-09-08 16:04:33.000,62426,1079250
2021-09-11 00:00:32.000,62871,1079272
2021-09-27 02:43:44.000,65662,1078063
2021-08-21 12:54:40.000,59023,1078512
2021-08-21 20:00:57.000,59099,1079632
2021-08-23 23:56:06.000,59502,1078328
2021-08-21 14:49:47.000,59046,1079000
2021-08-21 13:30:40.000,59029,1078641
2021-08-31 17:11:13.000,61004,1081286
2021-08-21 13:02:25.000,59024,1078527
